ID;D1;D2;panelistSex;D3;D3R;D4;D4_2_value;D5_1;D5_2;D6;D7_CCAA;D7_HABITAT;D7_POBLACION;D7_CP;D8;D8_EDUCACION;SPLIT;SPLIT_DECISION_1;SPLIT_DECISION_2;SPLIT_DECISION_3;SPLIT_DECISION_4;SPLIT_DECISION_5;P1_1_1;P1_1_2;P1_1_3;P1_1_4;P1_1_5;P1_1_6;P1_1_7;P1_1_8;P1_1_9;P1_1_10;P1_1_11;P1_1_12;P1_1_13;P1_1_14;P1_1_98;P1_2_1;P1_2_2;P1_2_3;P1_2_4;P1_2_5;P1_2_6;P1_2_7;P1_2_8;P1_2_9;P1_2_10;P1_2_11;P1_2_12;P1_2_13;P1_2_14;P1_2_15;P1_2_98;P1_3_1;P1_3_2;P1_3_3;P1_3_4;P1_3_5;P1_3_6;P1_3_7;P1_3_8;P1_3_9;P1_3_10;P1_3_11;P1_3_12;P1_3_13;P1_3_98;P1_4;P1_5;P1_6_1;P1_6_2;P1_6_3;P1_6_4;P1_6_5;P1_6_6;P1_6_7;P1_6_8;P1_6_9;P1_6_10;P1_6_11;P1_7_1;P1_7_2;P1_7_3;P1_7_4;P1_7_5;P1_7_6;P1_7_7;P1_7_8;P1_7_9;P1_7_10;P1_7_98;P1_8_1;P1_8_2;P1_8_3;P1_8_4;P1_8_5;P1_9_1;P1_9_2;P1_9_3;P1_9_4;P1_9_5;P2_1_1;P2_1_2;P2_1_3;P2_1_4;P2_1_5;P2_1_6;P2_1_7;P2_1_98;P2_1_98_value;P2_1_97;P2_2_1;P2_2_2;P2_2_3;P2_2_4;P2_2_98;P2_2_98_value;P2_2_97;P2_3_1;P2_3_2;P2_3_3;P2_3_4;P2_3_5;P2_3_6;P2_3_98;P2_3_98_value;P3_1_1;P3_1_2;P3_1_3;P3_1_4;P3_2;P3_2_1_value;P3_2_2_value;P3_2_3_value;P3_3;P4_1_1;P4_1_2;P4_1_3;P4_1_4;P4_1_5;P4_1_6;P4_1_7;P4_1_8;P4_1_9;P4_1_10;P4_1_11;P4_1_12;P4_2;P4_3;P4_4_1;P4_4_2;P4_4_3;P4_4_4;P4_4_5;P4_4_6;P4_4_7;P4_4_8;P4_4_9;P4_4_10;P5_1;P5_2;P5_3;P5_4;P5_5;P5_5_98;P5_6;P5_6_98;P5_7_1;P5_7_2;P5_7_3;P5_7_4;P5_7_5;P5_7_6;P5_7_7;P5_7_8;P5_7_9;P5_7_10;P5_7_11;P5_7_12;P5_7_13;P5_7_14;P5_7_15;P5_7_16;P5_7_17;P5_7_18;P5_7_19;P5_7_20;P5_7_21;P5_7_22;P5_7_23;P5_7_24;P5_7_25;P5_7_26;P5_8_1;P5_8_2;P5_8_3;P5_8_4;P5_8_5;P5_8_6;P5_8_7;P6_1_1;P6_1_2;P6_2;P6_2_98;P6_3;P6_4;P6_5;P6_6;P6_7;P6_8;P6_9;P6_10;P6_10_98;P6_11;P6_11_1_value;Ponderación;Ponderacion_ajustada
856;1;2;2;32;2;1;NA;NA;NA;10;10;2;120825;12520;5;1;7;1;1;4;3;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;NA;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;NA;0;99;0;0;0;0;0;0;0;0;0;0;0;NA;1;10;5;1;1;2;4;5;1;4;3;4;1;0;1;0;0;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;0;1;0;NA;2;4;4;5;0;NA;NA;NA;2;4;4;3;3;4;4;3;4;4;4;2;3;5;5;5;3;4;1;4;1;4;1;1;2;1;10;3;10;1;NA;NA;NA;41;37;34;59;5;41;40;37;74;43;33;66;28;60;33;31;45;40;43;63;34;60;67;65;60;44;5;5;5;5;5;5;5;4;5;5;NA;1;6;40;72;2;2;2;1;NA;999;NA;980343;980343
857;1;1;1;61;5;1;NA;NA;NA;13;13;6;280796;28038;11;3;8;1;2;4;1;1;0;0;1;1;0;0;1;0;0;1;1;1;1;0;NA;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;NA;1;0;0;0;1;0;0;0;1;0;1;0;0;NA;5;5;5;2;1;4;5;1;3;4;1;3;1;1;1;1;1;1;0;0;1;1;1;NA;Sueños de Libertad;Segunda Muerte;The Capture;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;1;0;0;NA;3;1;1;5;0;NA;NA;NA;5;4;5;3;2;4;4;1;1;3;3;1;3;4;1;1;3;4;2;1;5;2;1;5;5;10;1;99;1;4;NA;NA;NA;48;84;63;3;53;51;100;100;50;55;49;0;86;2;85;15;0;77;48;53;100;17;49;56;69;56;4;5;5;4;5;4;3;2;2;9;NA;NA;NA;NA;NA;6;6;NA;2;NA;1;1;8.34E+15;8.34E+15
858;1;1;1;56;5;1;NA;NA;NA;10;10;4;31225;3690;4;1;8;1;2;4;2;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;NA;0;1;1;0;1;1;1;0;0;0;0;1;1;1;1;NA;0;0;1;0;0;0;0;1;0;0;0;0;0;NA;10;1;4;1;3;1;5;4;1;1;4;4;2;1;1;0;0;0;1;0;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;1;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;1;0;0;NA;3;4;3;3;1;Tinder;Facebook;NA;5;4;2;3;3;4;3;3;4;5;5;1;3;4;3;4;3;4;2;4;4;3;2;3;3;3;8;2;9;3;NA;NA;NA;51;34;46;53;25;42;52;66;85;10;26;65;0;53;0;52;37;33;84;21;27;52;84;51;59;63;4;5;5;4;5;4;5;3;2;7;NA;NA;NA;NA;NA;1;2;2;4;NA;1;1;122472;122472
859;1;1;1;72;6;1;NA;NA;NA;9;9;5;82457;8921;8;2;8;4;4;4;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;1;0;1;1;1;1;1;1;1;1;1;1;1;NA;7;6;4;5;4;4;5;5;2;4;3;5;2;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Tetris;NA;1;1;0;1;1;0;1;0;NA;0;1;0;0;0;0;NA;0;0;0;0;1;0;0;0;NA;3;5;5;3;0;NA;NA;NA;5;5;5;5;5;5;5;5;4;5;5;3;1;5;5;5;2;5;5;2;5;2;2;5;2;8;7;3;8;2;NA;NA;NA;100;100;100;100;99;100;100;33;100;100;100;100;100;100;11;100;100;100;58;100;99;100;100;100;100;100;5;5;5;5;2;2;5;2;2;9;NA;NA;NA;NA;NA;2;2;3;2;NA;1;2;9.28E+15;9.28E+15
860;1;1;1;49;4;1;NA;NA;NA;16;16;1;10549;1440;5;1;6;1;1;4;1;1;0;1;0;1;0;0;0;1;1;1;1;0;1;1;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;NA;1;5;3;2;3;3;4;2;1;3;1;4;1;1;1;0;0;0;0;0;0;0;0;NA;The Walking Dead;Perdidos;NA;NA;NA;Fortnite;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;1;4;4;1;0;NA;NA;NA;5;2;4;4;4;3;3;2;3;4;4;1;1;6;1;3;3;3;2;4;5;3;3;3;5;5;4;3;5;2;NA;NA;NA;35;52;44;39;37;35;68;53;51;23;81;3;4;0;18;30;30;36;11;14;23;53;51;53;70;62;5;5;5;5;5;5;5;2;2;1;NA;8;5;40;2;2;4;NA;2;NA;1;2;1.13E+16;1.13E+16
861;1;2;2;50;4;1;NA;NA;NA;9;9;2;81108;8380;7;2;7;2;2;3;2;2;0;0;1;1;1;0;0;0;0;0;1;0;1;1;NA;0;0;0;0;1;1;1;1;1;0;0;1;1;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;5;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;0;1;0;0;NA;0;0;0;0;1;0;0;0;NA;1;1;1;4;0;NA;NA;NA;1;3;3;3;3;3;3;3;3;3;3;3;3;5;5;5;1;3;1;4;1;1;1;1;1;99;99;3;8;3;NA;NA;NA;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;3;1;1;5;5;5;3;11;3;8;NA;NA;NA;NA;NA;2;4;NA;3;NA;1;1;8.91E+15;8.91E+15
862;1;2;2;22;1;1;NA;NA;NA;10;10;1;460121;46369;6;2;12;1;2;4;3;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;NA;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;10;4;1;2;3;5;4;1;3;2;4;1;1;0;0;0;0;0;0;0;0;0;NA;La Casa de Papel;NA;NA;NA;NA;Minecraft;Pokémon;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;1;0;0;0;0;0;NA;1;4;4;5;0;NA;NA;NA;1;4;4;99;99;3;2;99;3;5;4;1;1;5;6;3;99;3;3;5;5;4;3;4;2;1;99;3;5;99;NA;99;NA;999;999;999;999;50;999;53;999;46;55;50;999;51;999;999;999;54;50;999;54;52;53;51;999;53;93;4;5;5;5;3;4;4;6;5;7;NA;NA;NA;NA;NA;2;99;NA;2;NA;1;1;8.41E+15;8.41E+15
863;1;1;1;65;5;1;NA;NA;NA;7;10;5;30149;3005;8;2;8;1;1;4;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;1;NA;1;0;1;0;1;1;0;1;1;0;0;0;0;1;0;NA;0;1;1;0;0;0;0;1;1;0;0;1;0;NA;5;1;3;3;3;3;3;5;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;NA;Rex;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;1;0;0;NA;3;3;3;3;0;NA;NA;NA;5;2;3;3;5;5;5;5;5;5;5;5;5;10;5;5;1;3;1;1;3;1;4;5;1;10;10;1;10;3;NA;NA;NA;63;63;64;68;16;78;100;65;93;86;1;68;0;100;1;7;90;28;100;11;64;2;100;100;100;6;5;5;5;5;1;5;5;3;3;10;NA;NA;NA;NA;NA;2;4;NA;2;NA;1;2;8.02E+15;8.02E+15
864;1;1;1;73;6;1;NA;NA;NA;9;9;5;431233;43201;11;3;9;1;2;2;1;1;1;99;1;1;1;99;1;1;1;1;1;1;99;99;NA;1;1;1;1;1;1;1;1;1;99;1;1;1;99;1;NA;0;1;0;0;1;1;1;0;1;0;1;1;0;NA;7;10;3;3;4;3;4;3;3;2;3;4;3;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;3;4;4;3;0;NA;NA;NA;5;3;3;1;2;4;4;4;4;4;4;2;3;5;7;4;3;5;3;3;3;2;2;3;3;9;3;4;5;5;NA;NA;NA;47;41;38;66;8;40;49;36;47;47;73;39;61;7;55;8;9;72;56;82;60;48;62;83;60;48;5;4;5;4;4;5;3;9;4;9;NA;NA;NA;NA;NA;3;2;2;2;NA;1;2;9.18E+15;9.18E+15
865;1;1;1;40;3;1;NA;NA;NA;11;11;1;60508;6340;5;1;2;3;2;4;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;NA;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;NA;1;0;0;0;1;1;0;0;1;1;1;1;0;NA;10;10;5;3;2;5;3;4;4;4;2;5;1;1;1;1;1;1;1;1;1;1;1;NA;Élite;La Casa de Papel;NA;NA;NA;Fortnite;NA;NA;NA;NA;0;1;0;0;1;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;5;5;5;5;1;Wapo;Grindr;NA;3;5;5;2;3;3;5;5;1;5;5;3;4;6;4;4;2;4;2;5;5;5;2;5;5;9;1;3;7;2;NA;NA;NA;77;82;72;11;83;30;32;100;100;86;100;0;59;0;25;91;14;85;0;100;82;12;100;100;74;78;5;5;5;5;5;5;5;4;3;8;NA;NA;NA;NA;NA;2;2;1;2;NA;0;NA;133346304;133346304
866;1;1;1;43;3;1;NA;NA;NA;1;1;3;410397;41400;4;1;7;1;1;4;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;0;NA;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;10;10;5;5;1;4;5;5;2;5;1;5;5;1;1;1;0;1;1;1;1;1;1;NA;El Marqués;NA;NA;NA;NA;Mario;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;5;5;5;5;0;NA;NA;NA;5;5;5;5;5;1;5;5;5;5;5;3;2;10;10;5;5;5;1;5;5;5;2;5;5;1;10;4;10;2;NA;NA;NA;0;64;0;96;81;0;94;8;0;0;100;2;999;0;5;0;21;14;0;100;72;67;100;100;0;100;5;5;5;5;5;1;5;3;3;1;NA;6;5;39;0;1;2;1;2;NA;1;2;13896792;13896792
867;1;2;2;55;4;1;NA;NA;NA;12;12;4;150367;15401;11;3;4;1;1;4;1;1;0;1;1;1;0;0;0;0;1;0;1;1;1;0;NA;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;1;1;4;3;1;4;4;4;5;3;4;3;1;1;1;0;0;0;1;0;0;1;0;NA;La Promesa;Yellowstone;Urgencias;NA;NA;Everyday Puzzles;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;1;0;0;NA;2;3;4;2;0;NA;NA;NA;1;5;5;4;3;4;5;3;4;5;5;2;1;4;9;2;4;4;4;2;5;1;1;5;1;1;5;3;7;95;NA;98;NA;42;90;100;100;47;100;0;71;100;63;0;0;0;1;0;100;9;80;49;0;36;27;78;100;51;100;5;5;5;5;2;2;5;7;5;1;NA;2;5;30;0;6;2;3;2;NA;1;1;7.78E+15;7.78E+15
868;1;2;2;52;4;1;NA;NA;NA;13;13;4;281277;28231;11;3;12;3;3;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;NA;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;NA;0;0;0;0;0;1;0;0;1;0;0;0;0;NA;1;4;4;4;4;3;4;4;2;4;3;4;1;1;1;0;0;1;1;0;0;1;1;NA;Cuéntame;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;3;3;3;4;0;NA;NA;NA;1;4;4;2;3;4;4;3;3;4;4;1;3;5;4;3;5;3;3;3;4;3;2;5;3;8;2;3;6;4;NA;NA;NA;48;49;50;30;49;41;62;60;51;41;50;30;58;0;20;29;28;50;29;30;70;51;63;51;70;41;3;2;2;4;4;4;4;2;6;3;NA;2;5;40;1;2;4;NA;1;NA;1;1;9.21E+15;9.21E+15
869;1;1;1;63;5;2;Rumanía;17;5;NA;2;2;221127;22520;5;1;9;1;1;4;1;1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;NA;0;0;0;1;1;1;1;1;1;1;0;0;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;NA;6;7;4;3;2;3;4;4;3;3;3;4;1;1;1;1;1;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;4;4;4;1;0;NA;NA;NA;5;5;4;1;1;4;5;4;5;99;5;4;4;8;8;3;3;4;2;2;4;2;3;1;4;4;7;3;7;97;NA;99;NA;88;45;63;8;45;54;80;10;83;8;8;65;9;9;8;6;26;40;23;63;13;38;77;63;68;56;5;5;5;5;4;5;5;4;4;8;NA;NA;NA;NA;NA;1;5;NA;2;NA;1;1;1.02E+16;1.02E+16
870;1;2;2;61;5;1;NA;NA;NA;14;14;5;300308;30110;5;1;1;3;3;2;2;4;0;1;1;0;0;0;0;0;0;1;0;0;1;1;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;5;5;3;1;1;5;4;1;4;2;5;1;1;1;0;0;1;0;0;0;0;0;NA;CSI;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;1;0;0;NA;3;5;5;3;0;NA;NA;NA;1;5;5;5;5;3;1;5;5;5;5;2;1;5;1;4;3;4;3;1;5;3;2;5;4;1;5;3;10;97;NA;2;NA;52;55;54;52;55;54;49;100;55;54;51;53;54;4;18;53;0;52;51;54;50;0;98;100;53;100;1;1;1;3;2;1;1;2;2;10;NA;NA;NA;NA;NA;2;2;2;2;NA;1;2;1.26E+16;1.26E+16
871;1;1;1;24;1;1;NA;NA;NA;1;1;1;180981;18830;11;3;1;1;2;3;2;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;NA;0;1;1;1;1;1;1;0;0;0;1;0;1;1;1;NA;1;0;0;1;1;1;0;0;0;0;1;1;0;NA;4;2;4;4;3;3;3;3;4;3;3;3;1;1;1;0;0;1;1;0;1;0;1;NA;Sons of Anarchy;NA;NA;NA;NA;The Legend of Zelda;NA;NA;NA;NA;1;1;0;1;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;1;3;2;4;0;NA;NA;NA;5;4;4;1;2;3;4;3;3;4;5;1;2;4;4;3;3;4;2;4;4;3;5;5;3;8;5;4;7;95;NA;98;NA;28;37;54;40;25;36;63;47;63;87;31;32;36;20;25;85;25;62;47;41;57;19;67;82;75;36;1;1;2;4;2;4;3;8;8;11;NA;NA;NA;NA;NA;4;4;NA;1;NA;0;NA;9707586;9707586
872;1;1;1;53;4;1;NA;NA;NA;13;13;3;280225;28660;5;1;4;1;2;4;2;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;NA;0;0;0;1;0;1;1;1;1;0;0;0;1;0;1;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;8;5;3;4;3;1;4;4;3;3;3;4;2;1;1;0;1;1;1;0;1;1;1;NA;Los Soprano;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;0;1;0;0;NA;0;0;0;0;1;0;0;0;NA;2;4;3;3;0;NA;NA;NA;5;2;3;3;2;2;1;99;3;2;3;2;3;2;3;4;2;3;4;2;4;2;3;2;3;6;4;2;5;2;NA;NA;NA;40;54;42;39;55;55;68;55;53;39;76;37;56;41;29;41;29;76;45;53;53;51;72;54;52;61;3;3;3;3;3;4;1;3;3;1;NA;3;5;40;4;99;2;2;2;NA;0;NA;1.22E+16;1.22E+16
873;1;2;2;45;3;1;NA;NA;NA;1;1;3;290075;29130;9;3;7;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;1;10;3;2;3;1;2;5;5;5;3;2;1;1;0;0;0;0;0;0;0;0;0;NA;Los Bridgerton;Sexo en Nueva York;Embrujadas;NA;NA;Bubble Bobble;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;1;1;0;0;0;NA;0;0;1;0;0;1;0;0;NA;1;3;3;5;0;NA;NA;NA;1;4;2;2;2;4;4;2;2;4;3;1;2;6;6;3;1;5;2;3;3;4;3;5;5;5;6;3;5;4;NA;NA;NA;999;0;999;999;999;0;100;100;100;999;0;0;100;0;999;0;999;999;0;999;0;84;999;999;100;999;1;5;5;5;1;1;1;9;8;1;NA;4;5;35;0;6;5;NA;4;NA;1;2;9.82E+15;9.82E+15
874;1;2;2;23;1;2;Marruecos;18;0;NA;14;5;300308;30004;6;2;12;1;1;2;4;1;0;0;1;1;0;0;1;1;1;1;0;1;0;0;NA;0;1;1;0;0;1;1;1;1;0;1;1;0;1;1;NA;0;0;0;0;0;1;0;0;0;1;0;0;0;NA;1;5;3;4;3;1;2;1;1;3;4;4;1;1;1;0;0;0;1;0;0;1;0;NA;Aquí No Hay Quien Viva;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;NA;0;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;2;3;3;4;0;NA;NA;NA;2;3;3;3;3;4;3;3;2;3;3;3;4;5;1;2;4;3;1;4;4;1;3;5;5;5;5;3;5;99;NA;99;NA;999;53;40;40;27;54;100;90;100;41;999;999;999;999;999;999;30;60;58;70;76;19;80;92;100;67;3;5;5;3;2;4;2;9;11;1;NA;5;5;40;0;2;6;NA;1;NA;0;NA;8.82E+15;8.82E+15
875;1;2;2;33;2;1;NA;NA;NA;3;3;5;330241;33210;5;1;4;2;2;4;3;2;1;0;1;1;0;0;0;0;0;1;0;1;0;0;NA;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;1;10;5;1;1;1;4;4;1;4;4;4;1;1;0;0;0;0;0;0;0;0;0;NA;Friends;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;2;4;4;5;0;NA;NA;NA;1;4;4;4;5;4;5;1;1;4;4;1;3;5;1;99;3;5;3;3;5;3;2;5;3;1;5;3;1;97;NA;98;PACMA (Partido Animalista Con el Medio Ambiente);75;77;74;63;52;99;91;77;999;68;74;999;40;999;72;61;999;89;999;999;89;70;67;83;71;70;4;4;4;3;3;3;3;8;8;1;NA;9;6;40;1;2;4;NA;1;NA;1;1;10783773;10783773
876;1;2;2;32;2;1;NA;NA;NA;1;1;2;189056;18110;5;1;9;1;1;1;4;3;0;1;1;1;0;0;0;1;0;1;1;0;0;0;NA;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;4;3;5;2;2;1;4;2;4;3;4;5;1;1;1;0;0;0;1;0;0;0;1;NA;La Que Se Avecina;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;1;3;4;4;0;NA;NA;NA;1;3;3;4;2;4;4;4;4;5;4;2;1;3;3;5;2;3;2;3;5;3;5;5;1;5;5;3;9;3;NA;NA;NA;9;4;3;72;8;3;27;80;44;75;11;1;27;82;1;82;7;43;42;39;13;38;80;82;80;78;3;2;2;2;2;2;2;4;6;1;NA;9;5;32;0;2;2;1;1;NA;1;2;11437335;11437335
877;1;2;2;84;7;2;ITALIA;2;11;NA;9;5;81213;8301;4;1;10;1;2;4;2;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;NA;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;5;5;2;3;3;1;4;4;3;4;4;4;1;0;0;1;0;1;1;0;0;0;1;NA;Amar es para Siempre;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;2;4;4;4;0;NA;NA;NA;1;4;4;4;4;4;4;4;4;3;4;1;4;3;5;3;4;3;4;2;4;4;3;3;3;4;7;3;5;1;NA;NA;NA;88;35;87;61;42;57;7;26;85;21;8;63;29;28;85;47;11;61;68;53;64;69;71;51;77;45;4;4;4;4;3;3;4;4;4;9;NA;NA;NA;NA;NA;2;2;3;3;NA;1;2;1.45E+16;1.90E+16
878;1;1;1;36;3;1;NA;NA;NA;13;13;6;280796;28050;11;3;8;1;1;4;1;1;0;1;1;1;0;0;1;1;1;1;1;0;1;0;NA;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;7;5;2;4;2;2;4;2;1;4;3;4;3;1;0;0;0;1;0;0;0;0;0;NA;Vikingos;NA;NA;NA;NA;Red Dead Redemption;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;3;3;3;4;0;NA;NA;NA;5;4;4;2;3;3;2;1;1;3;4;1;1;2;2;2;3;4;4;2;4;1;2;5;4;7;4;5;1;7;NA;NA;NA;77;80;75;69;75;75;80;82;78;83;80;63;76;61;78;80;34;78;75;74;81;28;81;72;80;78;4;4;4;3;3;4;4;5;5;1;NA;1;5;40;61;7;6;NA;2;NA;0;NA;8.68E+15;8.68E+15
879;1;2;2;34;2;1;NA;NA;NA;9;9;6;80193;8018;11;3;10;3;3;3;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;NA;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;NA;0;0;0;0;0;1;0;0;1;0;1;0;0;NA;2;10;5;4;5;5;4;5;5;5;4;4;1;1;1;0;1;0;0;1;1;0;0;NA;El Cuento de la Criada;Friends;The Big Bang Theory;Anatomía de Grey;Breaking Bad;NA;NA;NA;NA;NA;1;0;0;1;1;0;0;0;NA;0;1;1;1;1;0;NA;0;1;1;1;1;1;1;0;NA;2;4;2;5;1;Tinder;Happn;NA;1;5;5;3;1;5;5;2;2;5;4;1;3;5;5;4;3;5;5;1;5;4;5;5;5;2;7;2;7;1;NA;NA;NA;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;1;100;100;100;100;3;5;5;4;5;5;4;11;11;8;NA;NA;NA;NA;NA;4;2;2;1;NA;0;NA;8.25E+15;8.25E+15
880;1;1;1;80;7;1;NA;NA;NA;10;10;5;30651;3206;5;1;5;2;2;4;2;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;NA;0;1;1;1;1;1;1;0;1;0;1;1;0;1;0;NA;1;1;1;0;0;1;0;0;0;0;0;0;0;NA;6;1;4;3;2;1;5;5;5;3;1;4;1;1;1;1;1;1;0;0;1;0;0;NA;La Casa de Papel;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;0;NA;0;1;0;0;0;0;NA;0;0;1;0;0;0;0;0;NA;2;5;4;4;0;NA;NA;NA;5;5;4;3;5;4;5;5;5;5;5;3;1;5;5;4;1;5;4;3;4;4;3;4;1;7;5;3;10;1;NA;NA;NA;74;72;80;87;82;77;78;74;95;83;45;100;0;0;100;100;9;80;68;61;75;40;100;100;93;79;5;4;5;3;4;5;5;4;4;9;NA;NA;NA;NA;NA;1;2;3;3;NA;1;1;1.17E+16;1.53E+16
